,depth,lat,lon,modtemp,obstemp,time
12569,[  2.   6.   7.   8.   9.  10.  11.  12.  13.  13.],37.161789848000005,-75.12466852999998,"[19.584463, 19.590187, 19.590725, 19.59116, 19.591591, 19.592337, 19.594151, 19.597803, 19.598206, 19.598206]","[ 19.0697  19.08    19.0697  19.0286  18.9875  18.7048  18.6765  18.4735
  17.9286  16.51  ]",2012-06-06 08:00:00
12570,[  2.  11.  13.  16.  17.  19.  23.  25.  27.  35.],37.177706403999998,-75.142846840000004,"[19.278021, 19.284395, 19.274725, 17.160622, 16.218878, 11.910934, 9.4757042, 9.3827877, 9.3753033, 9.3721447]","[ 19.27    19.2362  19.0839  18.4367  18.3394  17.743   15.9664  15.4038
  15.188   15.04  ]",2012-06-06 12:00:00
12571,[  2.   6.  14.  17.  20.  26.  27.  33.  51.  64.],37.365856143000002,-74.713975349999998,"[19.093546, 19.093397, 19.084213, 19.074587, 18.92651, 14.299621, 12.922571, 10.687893, 7.4539824, 7.7197337]","[ 19.04    18.7096  15.9921  14.8274  13.3654  12.1016  11.6143  11.2921
  11.193   10.78  ]",2012-06-09 12:00:00
12572,[  2.  10.  17.  24.  26.  27.  28.  32.  46.  58.],37.378260494000003,-74.721963169999981,"[19.575935, 19.481083, 19.182335, 16.704754, 15.484245, 14.127807, 14.127807, 11.485774, 7.9789906, 7.7244778]","[ 19.05    17.6454  17.5523  16.365   14.8441  14.394   13.3852  12.6558
  11.4374  11.29  ]",2012-06-09 16:00:00
12573,[  2.  10.  16.  20.  22.  24.  30.  58.  60.  66.],37.383497794,-74.69057402,"[20.101587, 19.991043, 19.153379, 18.564405, 16.999746, 15.758438, 11.581721, 7.7598038, 7.7598038, 7.7598038]","[ 19.4     18.3333  16.3083  13.4788  12.5206  12.1318  11.5262  11.1374
  10.6041  10.36  ]",2012-06-09 20:00:00
12574,[  2.  17.  20.  23.  26.  31.  40.  43.  45.  46.],37.428857397000002,-74.853934210000006,"[20.875328, 20.811668, 18.663635, 13.839965, 11.223359, 9.7693472, 8.9131556, 8.9131556, 8.9131556, 8.9131556]","[ 20.56    20.2601  18.794   16.7365  15.7203  14.7706  14.2542  13.4045
  12.255   12.23  ]",2012-06-14 08:00:00
12575,[  2.  10.  18.  21.  24.  27.  46.  50.  53.  55.],37.483001496999997,-74.802211499999999,"[18.481541, 18.482937, 18.474321, 17.950764, 14.39007, 11.024996, 9.8445053, 9.8445053, 9.8445053, 9.8445053]","[ 19.29    19.1333  18.2387  16.1099  14.7778  13.9354  13.857   13.6024
  12.76    12.76  ]",2012-06-15 00:00:00
12579,[  2.   9.  11.  12.  14.  29.  31.  32.  38.  46.],37.475360203000001,-74.867412970000004,"[20.209753, 20.150011, 20.043837, 20.002087, 19.985449, 12.246909, 12.019197, 11.895632, 11.566527, 11.566527]","[ 18.57    18.0878  17.0187  16.153   15.3977  14.5553  14.2822  13.8755
  12.9401  12.76  ]",2012-06-19 12:00:00
12580,[  2.   3.   6.  12.  16.  19.  20.  24.  28.  60.],37.634973479999999,-74.724402310000002,"[21.553743, 21.553226, 21.546717, 21.362513, 19.631952, 19.01436, 18.881577, 17.683737, 14.417229, 9.7410297]","[ 20.1     20.029   18.9824  18.4591  17.6962  16.1617  14.982   12.8976
  11.7445  11.23  ]",2012-06-21 00:00:00
12581,[ 2.  3.  4.  5.  6.  8.  8.  8.  8.  8.],37.605757824999998,-74.575401810000002,"[22.88706, 22.88706, 22.887909, 22.888418, 22.888418, 22.888456, 22.888456, 22.888456, 22.888456, 22.888456]","[ 22.34    22.2619  21.8924  21.5129  21.1     21.1     21.1     21.1     21.1
  21.1   ]",2012-06-23 04:00:00
12582,[  2.  11.  12.  13.  17.  19.  26.  27.  35.  52.],37.442484452999999,-74.739657919999999,"[21.917322, 21.928101, 21.929737, 21.932823, 21.549713, 20.875605, 14.167595, 12.857689, 9.887393, 8.9205189]","[ 21.96    20.9608  20.4008  18.8966  17.7327  16.0967  13.2968  12.1768
  11.2325  10.98  ]",2012-06-27 04:00:00
12583,[  2.   3.   6.   8.   9.  10.  11.  12.  13.  14.],37.421423621999999,-74.736141119999999,"[21.81148, 21.81352, 21.818718, 21.820713, 21.822201, 21.823441, 21.823441, 21.824438, 21.825657, 21.825657]","[ 21.93    21.9146  21.6405  20.7025  20.0656  19.1585  18.5062  18.2205
  18.097   18.07  ]",2012-06-27 08:00:00
12584,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.  9.],37.407036587,-74.68513111,"[22.31356, 22.31356, 22.314699, 22.315565, 22.315565, 22.316296, 22.31695, 22.31695, 22.31695, 22.31695]","[ 22.17    22.1607  22.1143  22.0598  21.9148  21.6004  21.191   21.01
  21.01    21.01  ]",2012-06-28 04:00:00
12585,[ 2.  3.  4.  5.  6.  7.  7.  7.  7.  7.],37.502003750999997,-74.637272229999979,"[23.450871, 23.450871, 23.451067, 23.451233, 23.451233, 23.451384, 23.451384, 23.451384, 23.451384, 23.451384]","[ 23.44    23.44    23.2124  22.7803  22.2626  21.99    21.99    21.99
  21.99    21.99  ]",2012-06-30 04:00:00
12586,[  2.   3.   5.   7.   8.   9.  10.  11.  12.  12.],37.488787729999999,-74.631906479999998,"[23.489616, 23.489616, 23.490129, 23.490356, 23.490356, 23.490589, 23.490852, 23.490852, 23.491207, 23.491207]","[ 23.78    23.7595  23.3678  23.3064  23.0146  22.5333  21.8702  21.4786
  21.2482  21.22  ]",2012-06-30 08:00:00
12587,[ 2.  3.  4.  5.  6.  7.  8.  8.  8.  8.],37.489358229000004,-74.625691529999983,"[24.266867, 24.266867, 24.267303, 24.267303, 24.267586, 24.267586, 24.267767, 24.267767, 24.267767, 24.267767]","[ 23.31    23.2582  23.148   23.0033  22.7916  21.42    21.15    21.15
  21.15    21.15  ]",2012-07-01 08:00:00
12589,[  2.   5.  13.  15.  16.  21.  39.  47.  55.  61.],37.564611606999996,-74.608937539999999,"[24.761076, 24.762407, 24.697699, 24.462809, 24.120239, 22.345621, 11.267502, 10.804689, 10.33569, 10.61194]","[ 23.91    22.6126  20.6664  18.3132  14.1283  12.5765  11.19    11.19
  12.0295  12.0804]",2012-07-02 04:00:00
12590,[ 2.  3.  4.  5.  5.  5.  5.  5.  5.  5.],37.584710598999997,-74.69778848,"[25.228329, 25.228685, 25.228685, 25.228834, 25.228834, 25.228834, 25.228834, 25.228834, 25.228834, 25.228834]","[ 23.98    23.7574  23.4844  23.46    23.46    23.46    23.46    23.46
  23.46    23.46  ]",2012-07-03 04:00:00
12591,[ 2.  3.  4.  6.  7.  7.  7.  7.  7.  7.],37.507167903000003,-74.715714770000005,"[25.084208, 25.08518, 25.08518, 25.086391, 25.086758, 25.086758, 25.086758, 25.086758, 25.086758, 25.086758]","[ 23.97    23.97    24.01    24.01    24.0067  24.0067  24.0067  24.0067
  24.0067  24.0067]",2012-07-04 04:00:00
12592,[  2.   4.   8.  15.  16.  17.  23.  24.  38.  57.],37.360863535,-74.808945559999998,"[27.330095, 27.332962, 27.141169, 25.501814, 24.841692, 23.763027, 16.607794, 15.100924, 8.8822184, 8.6587353]","[ 26.18    25.0574  24.0059  19.2029  18.9329  17.654   15.5793  14.5278
  11.97    12.0695]",2012-07-07 00:00:00
12593,[  2.   6.  13.  17.  18.  19.  22.  25.  32.  49.],37.353353136999999,-74.850291440000007,"[26.720266, 26.709152, 24.06706, 20.261719, 18.434471, 16.616369, 13.42984, 9.8969603, 6.0882969, 6.605885]","[ 26.95    24.437   22.9202  19.7678  17.909   17.909   15.396   13.9982
  12.6599  12.08  ]",2012-07-08 00:00:00
12632,[  2.   3.   4.   5.   8.   9.  10.  12.  14.  15.],41.613856132999999,-69.966092500000002,"[11.451967, 11.447626, 11.422158, 11.326568, 10.477607, 9.5234833, 9.2289, 9.2274284, 9.2274284, 9.2274284]","[ 16.91    16.91    17.2486  17.5231  17.5258  17.5311  17.5462  17.5515
  17.57    17.57  ]",2013-06-16 20:00:00
12633,[ 2.  4.  5.  5.],41.705496959000001,-69.930954499999999,"[10000.0, 10000.0, 10000.0, 10000.0]",[ 15.09    15.09    15.1115  15.13  ],2013-06-19 00:00:00
12634,[  2.   3.   4.   6.   8.   9.  12.  13.  14.  15.],41.695757388000004,-69.931742639999996,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]","[ 15.02    13.9161  13.6786  13.5285  13.5133  13.462   13.4392  13.4088
  13.2302  13.12  ]",2013-06-19 08:00:00
12713,[  2.   8.  15.  16.  17.  18.  19.  23.  32.  46.],37.371137492999999,-74.873269890000003,"[26.409124, 26.411825, 24.990681, 24.010353, 23.010899, 21.700235, 20.024227, 14.558404, 6.395505, 6.5311794]","[ 26.85    25.5132  22.2961  21.0768  18.6089  18.6089  16.4201  15.95
  12.8504  12.16  ]",2012-07-08 04:00:00
12714,[  2.   7.   8.  10.  12.  18.  19.  23.  35.  55.],37.458921726999996,-74.767888599999978,"[27.359987, 27.375595, 27.38133, 27.400667, 27.355433, 21.759594, 20.590734, 16.757992, 9.5547161, 8.5911989]","[ 26.44    25.3707  24.7232  21.4702  19.6931  16.154   15.0396  13.5035
  11.6059  11.38  ]",2012-07-10 12:00:00
12715,[  2.  10.  13.  14.  20.  24.  25.  30.  40.  56.],37.474427306999999,-74.775887940000004,"[27.345293, 27.326008, 26.269667, 24.814711, 18.476198, 14.534524, 13.415708, 10.618113, 8.5750189, 8.6248236]","[ 25.24    24.37    21.8151  21.608   17.2164  16.1392  14.993   13.101
  11.6372  11.43  ]",2012-07-10 16:00:00
12716,[  2.  11.  13.  14.  22.  25.  26.  30.  36.  50.],37.533431649000001,-74.797910700000003,"[26.878384, 26.782887, 26.403997, 25.539127, 16.999779, 14.539829, 13.4901, 10.889208, 9.3354158, 8.7538347]","[ 25.3     23.0354  21.9366  20.5698  17.93    15.8932  15.8932  12.9988
  12.2082  11.9   ]",2012-07-11 00:00:00
12717,[  2.   3.   4.   5.   7.   8.   9.  10.  11.  11.],37.776517847000001,-74.628138519999979,"[23.558947, 23.558947, 23.559694, 23.560251, 23.560701, 23.561062, 23.561062, 23.561333, 23.561504, 23.561504]","[ 24.4451  24.4529  24.459   24.46    24.46    24.4539  24.446   24.4269
  24.42    24.42  ]",2012-07-13 08:00:00
12718,[  2.   3.   4.   5.   6.   7.   9.  10.  10.  10.],37.840063961999995,-74.52303793999998,"[24.046936, 24.046936, 24.047619, 24.048172, 24.048172, 24.048607, 24.049145, 24.049887, 24.049887, 24.049887]","[ 24.58    24.6074  24.6074  24.61    24.61    24.6087  24.6087  24.6049
  24.6049  24.6049]",2012-07-14 04:00:00
12719,[  2.  13.  24.  30.  32.  37.  48.  53.  57.  62.],37.808839796000001,-74.449032500000001,"[24.965084, 24.93399, 18.246208, 14.154922, 12.3902, 10.534465, 8.5877581, 7.9969544, 7.8960896, 10.476021]","[ 24.8     24.3715  18.1719  15.4939  13.8202  11.6644  11.41    11.8251
  12.8695  13.0302]",2012-07-15 16:00:00
12720,[  2.   9.  15.  19.  22.  28.  29.  36.  51.  66.],37.826758081999998,-74.408247250000002,"[25.334423, 25.333698, 25.320843, 24.724993, 22.324312, 15.20082, 15.20082, 11.865241, 8.4815798, 11.474293]","[ 25.27    25.0995  23.8632  21.4191  18.5771  15.1241  13.7883  11.3868
  11.06    12.3957]",2012-07-16 00:00:00
12721,[  2.  15.  22.  25.  26.  27.  38.  55.  59.  66.],37.837920558,-74.430846520000003,"[25.516729, 25.508209, 23.886711, 19.560104, 19.560104, 17.443924, 11.63081, 8.2883158, 8.3783197, 11.834812]","[ 25.41    24.9713  22.0648  19.3776  19.0623  17.3348  11.8508  11.7
  12.6049  12.8791]",2012-07-16 08:00:00
12722,[  2.  13.  17.  21.  28.  33.  37.  45.  61.  65.],37.834241853999998,-74.429492539999998,"[26.261894, 25.985861, 25.575949, 23.948223, 16.339714, 14.244217, 11.595033, 9.5976839, 10.920791, 12.425978]","[ 25.16    24.7599  22.302   18.3151  13.5565  12.5991  10.97    10.87
  12.7706  12.7134]",2012-07-16 20:00:00
12723,[  2.  11.  15.  19.  24.  27.  29.  36.  51.  62.],37.83942476,-74.464916430000002,"[26.344814, 26.335976, 26.243246, 25.812433, 21.972958, 18.059233, 16.481359, 11.793204, 8.0293941, 8.5249357]","[ 25.84    24.9532  23.5855  21.346   17.4082  15.9352  14.3421  11.6216
  10.81    11.7419]",2012-07-17 12:00:00
12724,[  2.   6.  15.  20.  23.  28.  31.  39.  50.  64.],37.897395923000005,-74.420533180000007,"[26.278, 26.275885, 26.253885, 25.835432, 22.211586, 15.300664, 13.142335, 10.188274, 8.2762575, 8.1718245]","[ 26.18    25.7035  22.9638  20.6856  18.6457  17.4694  15.6081  12.511
  11.29    12.1536]",2012-07-18 16:00:00
12725,[ 2.  3.  6.  7.  7.  7.  7.  7.  7.  7.],37.915178918000002,-74.431822560000001,"[26.502035, 26.502035, 26.502043, 26.501812, 26.501812, 26.501812, 26.501812, 26.501812, 26.501812, 26.501812]","[ 27.0578  27.07    27.07    27.03    27.03    27.03    27.03    27.03
  27.03    27.03  ]",2012-07-20 08:00:00
12726,[  2.   7.   8.   9.  10.  12.  14.  15.  17.  17.],37.780345255999997,-74.624411820000006,"[25.54427, 25.547058, 25.547617, 25.547617, 25.548082, 25.549093, 25.556128, 25.556128, 25.585205, 25.585205]","[ 25.98    25.9117  25.6427  25.1559  24.8399  23.5333  22.5469  22.1754
  21.757   21.71  ]",2012-07-22 08:00:00
12728,[  2.   6.   9.  10.  16.  17.  24.  29.  39.  57.],37.775341845999996,-74.62201186999998,"[26.486088, 26.482965, 26.475109, 26.468185, 26.347775, 26.150431, 17.965759, 11.920983, 9.0514402, 8.1774521]","[ 26.04    25.7348  24.7124  23.2779  18.0743  16.823   13.2216  12.2144
  11.2531  10.78  ]",2012-07-24 16:00:00
12729,[  2.  11.  13.  14.  15.  16.  18.  22.  45.  58.],37.754631368000005,-74.582995319999981,"[25.426666, 25.423992, 25.417202, 25.404442, 25.404442, 25.375616, 25.274488, 22.099741, 8.2889729, 8.3980055]","[ 24.65    23.6375  22.183   20.1724  20.0012  17.5913  15.4666  13.0709
  10.6609  10.39  ]",2012-07-25 16:00:00
12730,[  2.   6.  11.  13.  15.  16.  19.  20.  23.  59.],37.796930639999999,-74.545088989999982,"[25.497421, 25.499317, 25.500566, 25.49118, 25.450237, 25.357147, 24.649921, 23.63294, 18.607985, 8.3847342]","[ 24.75    24.5838  23.4342  21.7584  19.2515  17.2433  14.0439  13.9331
  12.1465  10.9   ]",2012-07-26 00:00:00
12733,[  2.  10.  12.  14.  17.  18.  19.  20.  25.  42.],37.000741673,-75.094758870000007,"[24.513313, 24.524391, 24.524424, 24.522211, 24.472258, 24.319874, 23.79735, 22.661625, 17.13258, 13.59697]","[ 25.03    24.7802  24.3431  22.3322  16.4494  15.0755  14.1013  13.4643
  12.7273  12.54  ]",2012-09-11 16:00:00
12744,[ 2.  3.  4.  5.  6.  7.  7.  7.  7.  7.],36.796163649999997,-75.025633159999998,"[22.971518, 22.971861, 22.97217, 22.972456, 22.972729, 22.973005, 22.973005, 22.973005, 22.973005, 22.973005]","[ 23.45    23.4381  23.4239  23.4223  23.4215  23.42    23.42    23.42
  23.42    23.42  ]",2012-09-22 04:00:00
12745,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.  9.],37.014076791999997,-75.32220565999998,"[26.770578, 26.77137, 26.771824, 26.771441, 26.769754, 26.76499, 26.751472, 26.709419, 26.709419, 26.709419]","[ 26.58    26.509   26.4011  26.385   26.2879  26.2169  26.044   25.91
  25.91    25.91  ]",2012-07-17 08:00:00
12746,[  2.   7.   9.  13.  16.  20.  26.  28.  30.  38.],37.028586321999995,-75.21252063,"[25.604424, 25.596428, 25.58217, 25.101934, 21.584843, 18.042574, 16.932348, 16.058432, 14.926324, 13.624091]","[ 26.42    25.9736  25.2064  20.4494  17.8826  15.6367  14.3812  13.3349
  12.8467  12.47  ]",2012-07-18 12:00:00
12747,[  2.   8.  13.  14.  17.  21.  22.  29.  32.  38.],37.016529498000004,-75.215886670000003,"[25.817749, 25.792141, 25.005312, 24.224897, 20.76825, 17.941332, 17.851795, 15.473525, 13.741233, 13.558255]","[ 26.43    25.5505  21.2229  21.0554  18.5426  16.8395  15.7506  14.2708
  12.7911  12.47  ]",2012-07-18 16:00:00
12748,[  2.   7.  12.  15.  16.  18.  19.  23.  28.  35.],37.047738593000005,-75.305302699999999,"[27.329641, 27.325075, 26.518318, 24.260542, 20.745007, 19.840395, 19.830505, 18.917107, 15.56512, 15.335031]","[ 27.38    26.3619  23.6659  21.1278  19.5504  17.6431  17.1986  14.2159
  13.1977  13.04  ]",2012-07-20 00:00:00
12749,[  2.   6.   7.  12.  15.  16.  17.  18.  19.  20.],41.721073543000003,-69.903039710000002,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]","[ 16.12    15.997   15.5358  15.1791  14.4534  12.2332  11.077   10.7634
  10.1361   9.97  ]",2013-06-20 04:00:00
12750,[  2.   4.  10.  11.  12.  13.  15.  16.  17.  18.],41.677294633999999,-69.933305110000006,"[10.98857, 10.932732, 9.3842964, 9.1251078, 9.1251078, 9.1251078, 9.1251078, 9.1251078, 9.1251078, 9.1251078]","[ 15.67    15.67    15.2375  14.9874  13.8722  13.126   12.1423  12.0914
  11.5784  11.43  ]",2013-06-20 08:00:00
12751,[ 2.  4.  5.  5.  5.  5.  5.  5.  5.  5.],41.684143804999998,-69.942356169999996,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",[ 18.54  18.54  18.49  18.49  18.49  18.49  18.49  18.49  18.49  18.49],2013-06-23 00:00:00
12753,[ 2.  3.  4.  5.  6.  6.  6.  6.  6.  6.],41.672008558000002,-69.942665969999993,"[12.866792, 12.811507, 12.78877, 12.784419, 12.744275, 12.744275, 12.744275, 12.744275, 12.744275, 12.744275]","[ 16.2     15.4751  15.375   15.1638  15.1     15.1     15.1     15.1     15.1
  15.1   ]",2013-06-25 20:00:00
12754,[ 2.  3.  5.  5.  5.  5.  5.  5.  5.  5.],41.655638281000002,-69.919695200000007,"[12.826818, 12.771288, 12.744081, 12.744081, 12.744081, 12.744081, 12.744081, 12.744081, 12.744081, 12.744081]",[ 16.15  16.13  16.13  16.13  16.13  16.13  16.13  16.13  16.13  16.13],2013-06-26 00:00:00
12755,[  2.   4.   5.   8.  10.  12.  14.  15.  16.  18.],41.639182136999999,-69.917805810000004,"[12.735427, 12.64818, 12.648724, 12.195, 10.991515, 10.656059, 10.656059, 10.656059, 10.656059, 10.656059]","[ 16.      15.0158  14.0468  13.568   13.568   13.9708  13.9708  13.4502
  12.2     12.2418]",2013-06-26 04:00:00
12756,[  2.   3.   4.   5.   6.   7.  10.  13.  16.  17.],41.599172074999998,-69.986129000000005,"[14.573099, 14.570554, 14.564585, 14.513037, 14.217237, 13.395202, 11.963896, 11.960515, 11.960515, 11.960515]","[ 13.57    13.5619  13.2448  13.0933  12.665   12.5317  12.459   12.1661
  11.5722  11.55  ]",2013-06-26 08:00:00
12757,[  2.   3.   5.   6.   7.   9.  11.  14.  16.  16.],41.626277381999998,-69.959491979999996,"[13.675107, 13.671766, 13.405222, 12.977201, 12.590663, 11.025619, 10.984547, 10.984547, 10.984547, 10.984547]","[ 14.54    14.2484  14.0978  13.5458  13.5171  13.106   12.6089  12.15
  12.15    12.2982]",2013-06-27 08:00:00
12759,[ 2.  3.  4.  4.  4.  4.  4.  4.  4.  4.],41.709274131000001,-69.930246859999997,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",[ 11.91  11.91  11.67  11.67  11.67  11.67  11.67  11.67  11.67  11.67],2013-07-01 00:00:00
12761,[ 2.  3.  3.  3.  3.  3.  3.  3.  3.  3.],41.691861869999997,-69.941853609999995,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",[ 19.7   18.86  18.86  18.86  18.86  18.86  18.86  18.86  18.86  18.86],2013-07-02 20:00:00
12762,[  2.   4.   5.  10.  14.  18.  19.  21.  27.  29.],41.671343585999999,-69.934249440000002,"[15.929179, 15.827568, 15.804277, 14.664317, 14.29631, 14.29631, 14.29631, 14.29631, 14.29631, 14.29631]","[ 14.56    13.8392  13.2     11.8128  11.092   10.9832  10.1808   9.1676
   7.76     7.76  ]",2013-07-04 08:00:00
12763,[  2.   3.   4.   5.   6.   7.   8.  12.  14.  17.],41.617976775999999,-69.964451389999994,"[16.147738, 16.144972, 16.138819, 16.131382, 16.125767, 16.060257, 15.822222, 14.964022, 14.964022, 14.964022]","[ 14.38    13.7144  13.3064  13.1864  13.1176  12.892   12.892   12.78
  12.78    12.8424]",2013-07-04 12:00:00
12764,[ 2.  3.  4.  5.  5.],41.687526703000003,-69.939207400000001,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0]",[ 19.69    19.7478  19.9359  20.9704  21.34  ],2013-07-05 00:00:00
12765,[  2.   5.   7.   8.   9.  12.  14.  19.  20.  22.],41.693598068,-69.940605930000004,"[10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0, 10000.0]","[ 13.5     13.0822  13.0358  12.7024  11.8753  11.8584  11.2128  10.6346
  10.3519   9.28  ]",2013-07-05 12:00:00
12766,[  2.   3.   4.   5.   7.   8.   9.  11.  12.  23.],41.676847310999996,-69.941413339999997,"[15.887023, 15.816602, 15.777967, 15.771077, 15.540067, 15.153337, 14.832414, 14.050334, 14.050334, 14.050334]","[ 18.49    15.1888  14.5993  13.5539  13.3967  12.9094  12.878   11.9819
  11.306   10.63  ]",2013-07-06 04:00:00
12767,[  2.   5.   9.  11.  13.  15.  18.  19.  20.  21.],41.626781000000001,-69.958589840000002,"[16.639217, 16.630066, 15.004776, 14.641433, 14.641433, 14.641433, 14.641433, 14.641433, 14.641433, 14.641433]","[ 13.61    13.4298  13.3383  13.0466  12.6433  11.8711  11.7367  11.0732
  10.75    10.75  ]",2013-07-06 08:00:00
12768,[  2.   3.   5.   6.   7.   8.   9.  10.  11.  11.],41.605554321999996,-69.974707980000005,"[20.091606, 19.427143, 17.614239, 16.894934, 16.722584, 16.70863, 16.677412, 16.034834, 15.886956, 15.886956]","[ 15.43    15.0988  15.0066  14.8675  14.8224  14.6676  13.9228  13.862
  13.715   13.47  ]",2013-07-08 08:00:00
12769,[  2.   3.   4.   5.   6.   8.  11.  14.  15.  16.],41.615843429000002,-69.964805420000005,"[16.76111, 16.752901, 16.585581, 16.29283, 15.882323, 14.351547, 13.219617, 13.219617, 13.219617, 13.219617]","[ 14.87    14.0485  13.6107  13.3313  13.1686  12.5473  12.4472  10.9752
  10.7     10.7   ]",2013-07-09 08:00:00
